5.000000000000000000e+00
5.517241379310345195e+00
6.034482758620689502e+00
6.551724137931034697e+00
7.068965517241379004e+00
7.586206896551724199e+00
8.103448275862069394e+00
8.620689655172414589e+00
9.137931034482758008e+00
9.655172413793103203e+00
1.017241379310344840e+01
1.068965517241379359e+01
1.120689655172413879e+01
1.172413793103448398e+01
1.224137931034482918e+01
1.275862068965517260e+01
1.327586206896551779e+01
1.379310344827586299e+01
1.431034482758620818e+01
1.482758620689655160e+01
1.534482758620689680e+01
1.586206896551724199e+01
1.637931034482758719e+01
1.689655172413793238e+01
1.741379310344827758e+01
1.793103448275861922e+01
1.844827586206896797e+01
1.896551724137930961e+01
1.948275862068965836e+01
2.000000000000000000e+01
